product_id,product_name,category,sub_category,brand,price,cost,created_at,color
226,StyleCo Signature High-Rise Leggings,Clothing,Women,StyleCo,71.99,33.75,2025-01-07 23:33:16,Olive
227,LifestyleCo Advanced Mineral Sunscreen,Health & Beauty,Skincare,LifestyleCo,20.0,7.85,2025-08-10 23:33:16,
228,ActiveWear Performance All-Weather Running Jacket,Sports,Athletic Wear,ActiveWear,74.1,39.56,2024-10-13 23:33:16,Yellow
229,HomeEssentials Heavy-Duty Smart Thermostat,Home & Garden,Tools,HomeEssentials,210.62,135.87,2025-03-08 23:33:16,Silver
230,CozyHome Elegant Ceramic Planter,Home & Garden,Decor,CozyHome,82.39,25.39,2025-03-08 23:33:16,Green
231,ByteWave Fast Wireless Charger,Electronics,Accessories,ByteWave,70.43,41.75,2025-05-12 23:33:16,Silver
232,FitGear Performance Adjustable Dumbbell Set,Sports,Fitness,FitGear,90.32,60.95,2025-03-29 23:33:16,Silver
233,PowerFit Championship Carbon Fiber Hockey Stick,Sports,Team Sports,PowerFit,115.01,84.21,2025-10-05 23:33:16,Red
234,KidJoy Premium Bubble Machine,Toys,Outdoor,KidJoy,16.66,8.92,2024-10-24 23:33:16,Purple
235,EduPress Interactive Early Readers,Books,Children's,EduPress,18.77,12.38,2025-07-11 23:33:16,
236,ActiveWear Performance All-Weather Running Jacket,Sports,Athletic Wear,ActiveWear,74.1,39.56,2024-09-28 23:33:16,Red
237,FreshHarvest Luxury Premium Cheese Sampler,Food & Beverages,Gourmet,FreshHarvest,34.43,16.52,2025-05-26 23:33:16,
238,ActiveLife Professional Exercise Bike,Sports,Fitness,ActiveLife,629.24,403.04,2024-07-23 23:33:16,Silver
239,KidJoy Deluxe Family Trivia Game,Toys,Board Games,KidJoy,37.14,15.93,2024-12-23 23:33:16,Green
240,GlowLabs Matte Matte Lipstick Set,Health & Beauty,Makeup,GlowLabs,18.47,7.27,2025-05-25 23:33:16,Coral
241,ReadWell Publishing Award-Winning Manga,Books,Comics & Graphic Novels,ReadWell Publishing,10.87,6.14,2025-07-23 23:33:16,
242,GardenPro Premium Decorative Mirror,Home & Garden,Decor,GardenPro,152.77,59.26,2025-04-28 23:33:16,Gold
243,PlayTime Deluxe Cooperative Adventure Game,Toys,Board Games,PlayTime,34.27,19.95,2025-03-11 23:33:16,Multi-Color
244,PureLiving Plush Cooling Mattress Topper,Home & Garden,Bedding,PureLiving,274.96,139.5,2024-07-23 23:33:16,Gray
245,KidJoy Weatherproof Backyard Playset,Toys,Outdoor,KidJoy,222.5,109.11,2024-08-02 23:33:16,Blue
246,ImaginePlay Safe Bubble Machine,Toys,Outdoor,ImaginePlay,25.63,15.52,2025-08-06 23:33:16,Yellow
247,EduPress Comprehensive Textbooks,Books,Educational,EduPress,32.86,26.11,2024-09-21 23:33:16,
248,ActiveLife Durable Compact Cooler,Sports,Outdoor,ActiveLife,54.09,28.45,2024-12-14 23:33:16,Gray
249,DigitalEdge Elite Adjustable Dumbbell Set,Sports,Fitness,DigitalEdge,86.0,55.66,2025-02-16 23:33:16,Silver
250,ImaginePlay Classic Family Trivia Game,Toys,Board Games,ImaginePlay,30.41,16.63,2024-06-04 23:33:16,Multi-Color
251,PlayTime Interactive STEM Experiment Kit,Toys,Educational,PlayTime,39.98,24.54,2024-09-30 23:33:16,Green
252,SmartTech Smart Wireless Charger,Electronics,Accessories,SmartTech,62.3,32.35,2024-10-12 23:33:16,Black
253,ImaginePlay Safe Kids Scooter,Toys,Outdoor,ImaginePlay,40.17,19.2,2024-11-16 23:33:16,Orange
254,ByteWave Smart Wireless Charger,Electronics,Accessories,ByteWave,75.28,44.24,2025-03-27 23:33:16,White
255,WhiskerWorks Complete Freeze-Dried Raw Meal,Pet Supplies,Food,WhiskerWorks,42.81,24.88,2024-07-12 23:33:16,
256,ElectroMax Advanced 2-in-1 Laptop,Electronics,Laptops,ElectroMax,1249.8,1040.56,2025-01-15 23:33:16,Rose Gold
257,ActiveWear Performance Moisture-Wicking Shorts,Sports,Athletic Wear,ActiveWear,51.01,21.43,2025-04-13 23:33:16,Red
258,GardenPro Luxury Ergonomic Desk Chair,Home & Garden,Furniture,GardenPro,411.65,258.94,2024-10-09 23:33:16,White
259,BookHouse New Fantasy Graphic Novel,Books,Comics & Graphic Novels,BookHouse,16.61,11.48,2024-09-11 23:33:16,
260,SmartTech Advanced Portable Charger,Electronics,Accessories,SmartTech,23.65,13.92,2025-08-04 23:33:16,Gray
261,FashionLine Luxury High-Rise Leggings,Clothing,Women,FashionLine,23.0,11.2,2025-03-24 23:33:16,Burgundy
262,ByteWave Smart Portable Charger,Electronics,Accessories,ByteWave,98.65,63.72,2024-12-15 23:33:16,Blue
263,TechPro Pro Bluetooth Speaker,Electronics,Audio,TechPro,105.69,70.02,2024-08-10 23:33:16,Blue
264,FashionLine Essential Wool Scarf,Clothing,Accessories,FashionLine,21.37,8.48,2025-01-18 23:33:16,Navy
265,ToyBox Ultimate Strategy Board Game,Toys,Board Games,ToyBox,34.02,17.93,2024-07-02 23:33:16,Green
266,GardenPro Advanced Smart Thermostat,Home & Garden,Tools,GardenPro,117.7,72.75,2025-05-19 23:33:16,White
267,PowerFit Pro Compact Cooler,Sports,Outdoor,PowerFit,47.34,23.01,2025-02-20 23:33:16,Blue
268,SmartTech Advanced Smart Thermostat,Home & Garden,Tools,SmartTech,167.13,88.4,2025-06-24 23:33:16,Black
269,LifestyleCo Designer Decorative Mirror,Home & Garden,Decor,LifestyleCo,128.35,47.71,2025-07-04 23:33:16,Gold
270,ReadWell Publishing Bestselling Young Adult Romance,Books,Young Reader,ReadWell Publishing,18.6,11.5,2025-05-03 23:33:16,
271,ComfortLiving Classic Extendable Dining Table,Home & Garden,Furniture,ComfortLiving,1074.97,642.98,2025-03-09 23:33:16,White
272,ClassicFit Fun Play Shorts,Clothing,Kids,ClassicFit,16.84,9.45,2025-07-19 23:33:16,Navy
273,FitGear Elite Match Soccer Ball,Sports,Team Sports,FitGear,35.05,23.74,2024-08-13 23:33:16,Red
274,SmartTech Professional Programmable Coffee Maker,Home & Garden,Kitchen,SmartTech,86.78,48.69,2025-05-30 23:33:16,Red
275,HomeEssentials Stainless Programmable Coffee Maker,Home & Garden,Kitchen,HomeEssentials,245.73,123.82,2024-09-05 23:33:16,White
276,StyleCo Essential Woven Belt,Clothing,Accessories,StyleCo,24.23,11.93,2025-04-18 23:33:16,Brown
277,PowerFit Professional Resistance Band Kit,Sports,Fitness,PowerFit,26.14,14.8,2024-09-07 23:33:16,Blue
278,ActiveWear Pro Trail Shoes,Clothing,Shoes,ActiveWear,53.39,29.51,2025-04-16 23:33:16,Orange
279,PlayTime Pro Math Puzzle Set,Toys,Educational,PlayTime,23.7,16.06,2024-10-25 23:33:16,Multi-Color
280,ActiveLife Performance Trail Shoes,Clothing,Shoes,ActiveLife,173.22,90.79,2024-06-03 23:33:16,Orange
281,LifestyleCo Comfortable All-Season Comforter,Home & Garden,Bedding,LifestyleCo,89.03,42.32,2025-02-23 23:33:16,Cream
282,PetNest Engaging Feather Wand Toy,Pet Supplies,Toys,PetNest,11.03,5.19,2025-02-02 23:33:16,Yellow
283,PureBeauty Matte Eyeshadow Palette,Health & Beauty,Makeup,PureBeauty,18.02,4.7,2025-06-18 23:33:16,Warm
284,HomeEssentials Luxury All-Season Comforter,Home & Garden,Bedding,HomeEssentials,157.83,64.89,2025-01-03 23:33:16,Gray
285,TailTreats Durable Feather Wand Toy,Pet Supplies,Toys,TailTreats,5.48,2.99,2024-11-21 23:33:16,Red
286,PlayTime Classic Robot Warrior,Toys,Action Figures,PlayTime,32.99,16.22,2024-08-13 23:33:16,Red
287,ClassicFit Luxury Wool Coat,Clothing,Women,ClassicFit,131.34,49.73,2025-07-28 23:33:16,Black
288,TechPro Smart Portable Charger,Electronics,Accessories,TechPro,133.11,76.09,2024-09-11 23:33:16,Red
289,ElectroMax Wireless Soundbar,Electronics,Audio,ElectroMax,229.15,127.22,2025-05-27 23:33:16,Black
290,ToyBox Fun Bubble Machine,Toys,Outdoor,ToyBox,19.64,9.55,2024-10-11 23:33:16,Red
291,EduPress Pro Coding Robot,Toys,Educational,EduPress,39.22,24.36,2024-12-03 23:33:16,Orange
292,ActiveLife Elite Breathable Training Tee,Sports,Athletic Wear,ActiveLife,40.27,20.55,2024-07-21 23:33:16,White
293,TechPro Ultra Gaming Laptop,Electronics,Laptops,TechPro,2459.12,2013.04,2025-04-04 23:33:16,Black
294,ElectroMax Professional 2-in-1 Laptop,Electronics,Laptops,ElectroMax,1261.2,994.91,2025-05-17 23:33:16,Silver
295,SmartTech Premium Stainless Cookware Set,Home & Garden,Kitchen,SmartTech,147.2,74.84,2024-11-07 23:33:16,Copper
296,HomeTech Pro USB-C Hub,Electronics,Accessories,HomeTech,61.38,37.86,2025-08-17 23:33:16,White
297,PowerFit Rugged Hiking Backpack,Sports,Outdoor,PowerFit,125.25,62.47,2025-05-07 23:33:16,Gray
298,FreshHarvest Artisan Craft Soda Variety Pack,Food & Beverages,Beverages,FreshHarvest,18.24,11.36,2024-12-21 23:33:16,
299,FashionLine Luxury Wrap Dress,Clothing,Women,FashionLine,123.23,65.18,2024-10-23 23:33:16,Floral Print
300,ClassicFit Fun Graphic Tee,Clothing,Kids,ClassicFit,22.8,11.82,2024-11-11 23:33:16,Pink
301,NatureBite Natural Organic Nut Butter,Food & Beverages,Organic,NatureBite,24.16,15.88,2025-04-06 23:33:16,
302,ComfortLiving Plush Weighted Blanket,Home & Garden,Bedding,ComfortLiving,126.48,61.03,2024-12-26 23:33:16,Sage
303,DigitalEdge Elite Rowing Machine,Sports,Fitness,DigitalEdge,811.65,409.51,2024-06-27 23:33:16,Black
304,HappyPaws Grain-Free Freeze-Dried Raw Meal,Pet Supplies,Food,HappyPaws,44.37,33.22,2024-09-05 23:33:16,
305,RadiantCo Professional Brow Sculpting Kit,Health & Beauty,Makeup,RadiantCo,34.74,9.82,2025-02-19 23:33:16,Auburn
306,Literary Press Critically Acclaimed Historical Fiction,Books,Fiction,Literary Press,24.91,18.23,2024-11-22 23:33:16,
307,HappyPaws Professional Travel Pet Carrier,Pet Supplies,Accessories,HappyPaws,62.02,33.65,2024-08-09 23:33:16,Blue
308,SportsPro Premium Pro Baseball Glove,Sports,Team Sports,SportsPro,128.88,74.39,2024-09-21 23:33:16,Red
309,PureLiving Classic Storage Ottoman,Home & Garden,Furniture,PureLiving,140.67,79.02,2024-12-08 23:33:16,Navy
310,NatureBite Craft Sparkling Mineral Water,Food & Beverages,Beverages,NatureBite,10.28,6.03,2024-10-02 23:33:16,
311,ComfortLiving Premium Cooling Mattress Topper,Home & Garden,Bedding,ComfortLiving,147.98,86.0,2025-06-01 23:33:16,White
312,ClassicFit Essential Aviator Sunglasses,Clothing,Accessories,ClassicFit,153.09,46.52,2024-12-25 23:33:16,Tortoise
313,CozyHome Elegant Extendable Dining Table,Home & Garden,Furniture,CozyHome,856.6,551.41,2025-02-11 23:33:16,Espresso
314,VitalBloom Healthy Gourmet Popcorn,Food & Beverages,Snacks,VitalBloom,10.96,6.6,2025-04-01 23:33:16,
315,PureLiving Premium Extendable Dining Table,Home & Garden,Furniture,PureLiving,921.62,542.85,2025-04-24 23:33:16,Brown
316,ElectroMax Premium Wireless Earbuds,Electronics,Audio,ElectroMax,150.89,102.4,2024-11-14 23:33:16,Pink
317,LifestyleCo Premium Framed Canvas Art,Home & Garden,Decor,LifestyleCo,73.04,33.13,2024-11-21 23:33:16,Abstract
318,GardenPro Professional Stainless Cookware Set,Home & Garden,Kitchen,GardenPro,174.46,80.5,2024-07-08 23:33:16,Black
319,ActiveLife Pro All-Weather Running Jacket,Sports,Athletic Wear,ActiveLife,128.49,71.96,2025-02-18 23:33:16,Black
320,RadiantCo Premium Longwear Foundation,Health & Beauty,Makeup,RadiantCo,28.76,11.07,2025-08-18 23:33:16,Various Shades
321,KidJoy Ultra Space Explorer Set,Toys,Action Figures,KidJoy,27.18,16.79,2024-09-02 23:33:16,Black
322,CozyHome Cozy Organic Sheet Set,Home & Garden,Bedding,CozyHome,169.9,76.39,2025-03-16 23:33:16,Sage
323,HappyPaws Durable Travel Pet Carrier,Pet Supplies,Accessories,HappyPaws,65.2,26.19,2024-08-10 23:33:16,Gray
324,HomeEssentials Premium Cordless Drill Kit,Home & Garden,Tools,HomeEssentials,179.2,97.63,2024-10-02 23:33:16,Blue
325,SmartTech Elite Chef Knife Set,Home & Garden,Kitchen,SmartTech,152.87,71.72,2025-03-22 23:33:16,Black Handle
326,ActiveWear Advanced Leather Boots,Clothing,Shoes,ActiveWear,197.15,90.25,2024-10-08 23:33:16,Navy
327,ElectroMax Plus Kids Tablet,Electronics,Tablets,ElectroMax,119.26,81.36,2025-02-16 23:33:16,Yellow
328,FashionLine Luxury Wrap Dress,Clothing,Women,FashionLine,123.23,65.18,2025-03-12 23:33:16,Navy
329,DigitalEdge Advanced Adjustable Dumbbell Set,Sports,Fitness,DigitalEdge,152.76,84.02,2024-11-02 23:33:16,Black
330,VitalBloom Natural Collagen Peptides,Health & Beauty,Supplements,VitalBloom,36.67,18.44,2025-01-07 23:33:16,
331,ElectroMax Advanced Action Camera,Electronics,Cameras,ElectroMax,366.97,239.87,2024-10-24 23:33:16,Yellow
332,ReadWell Publishing Life-Changing Productivity,Books,Self-Help,ReadWell Publishing,14.78,8.33,2025-07-23 23:33:16,
333,ImaginePlay Championship Family Trivia Game,Toys,Board Games,ImaginePlay,34.69,19.16,2024-11-07 23:33:16,Multi-Color
334,LifestyleCo Luxury Leather Wallet,Clothing,Accessories,LifestyleCo,83.59,31.5,2025-05-18 23:33:16,Brown
335,SportsPro Rugged Compact Cooler,Sports,Outdoor,SportsPro,86.06,39.3,2024-08-27 23:33:16,Red
336,SportsPro Performance Resistance Band Kit,Sports,Fitness,SportsPro,33.08,17.4,2024-11-03 23:33:16,Red
337,PureLiving Premium Weighted Blanket,Home & Garden,Bedding,PureLiving,266.88,126.89,2025-04-01 23:33:16,Beige
338,HappyPaws Premium Durable Chew Toy,Pet Supplies,Toys,HappyPaws,7.93,3.96,2025-05-19 23:33:16,Green
339,PureLiving Classic Ergonomic Desk Chair,Home & Garden,Furniture,PureLiving,248.3,153.43,2025-06-26 23:33:16,Navy
340,TrendSet Matte Eyeshadow Palette,Health & Beauty,Makeup,TrendSet,26.73,11.57,2025-10-05 23:33:16,Neutral
341,PowerFit Premium Exercise Bike,Sports,Fitness,PowerFit,216.66,117.26,2025-03-25 23:33:16,Gray
342,SmartTech Smart Programmable Coffee Maker,Home & Garden,Kitchen,SmartTech,211.12,121.64,2025-01-10 23:33:16,Red
343,PowerFit Championship Match Soccer Ball,Sports,Team Sports,PowerFit,38.14,27.97,2025-03-11 23:33:16,Blue
344,GourmetLane Luxury Charcuterie Collection,Food & Beverages,Gourmet,GourmetLane,37.73,18.83,2024-12-02 23:33:16,
345,BookHouse Essential Reference Guides,Books,Educational,BookHouse,18.64,14.81,2025-03-03 23:33:16,
346,AthleticEdge Pro All-Weather Running Jacket,Sports,Athletic Wear,AthleticEdge,52.66,24.73,2025-08-15 23:33:16,Blue
347,GardenPro Professional Multi-Tool Set,Home & Garden,Tools,GardenPro,91.62,55.7,2025-01-09 23:33:16,Red
348,LifestyleCo Designer Ceramic Planter,Home & Garden,Decor,LifestyleCo,24.07,10.41,2025-05-10 23:33:16,Blue
349,AthleticEdge Performance Running Sneakers,Clothing,Shoes,AthleticEdge,85.79,44.23,2025-09-26 23:33:16,Navy
350,ElectroMax Pro Wireless Charger,Electronics,Accessories,ElectroMax,52.7,34.11,2025-02-07 23:33:16,Silver
351,ClassicFit Signature Casual Button-Up,Clothing,Men,ClassicFit,42.76,18.65,2024-12-01 23:33:16,Blue
352,ActiveLife Pro All-Weather Running Jacket,Sports,Athletic Wear,ActiveLife,128.49,71.96,2024-08-04 23:33:16,Yellow
353,TrendSet Luxury Eyeshadow Palette,Health & Beauty,Makeup,TrendSet,38.39,10.0,2025-07-14 23:33:16,Smoky
354,StyleCo Signature Wool Scarf,Clothing,Accessories,StyleCo,56.85,22.5,2025-07-25 23:33:16,Camel
355,ActiveLife Premium Inflatable Paddleboard,Sports,Outdoor,ActiveLife,428.65,211.53,2025-02-07 23:33:16,Gray
356,StyleCo Elite Performance Polo,Clothing,Men,StyleCo,46.6,27.87,2024-10-12 23:33:16,Gray
357,AthleticEdge Pro Breathable Training Tee,Sports,Athletic Wear,AthleticEdge,20.7,11.76,2024-10-18 23:33:16,Blue
358,SportsPro Championship Composite Basketball,Sports,Team Sports,SportsPro,78.38,50.47,2025-01-17 23:33:16,Black
359,LifestyleCo Premium Wool Scarf,Clothing,Accessories,LifestyleCo,66.84,20.58,2025-03-14 23:33:16,Burgundy
360,ClassicFit Elite Casual Button-Up,Clothing,Men,ClassicFit,98.73,45.18,2024-08-07 23:33:16,Black
361,PowerFit Performance Adjustable Dumbbell Set,Sports,Fitness,PowerFit,177.85,114.79,2024-07-21 23:33:16,Gray
362,PetNest Fun Interactive Puzzle Toy,Pet Supplies,Toys,PetNest,13.64,6.31,2024-11-18 23:33:16,Multi-Color
363,KidJoy Deluxe Strategy Board Game,Toys,Board Games,KidJoy,36.22,20.13,2024-10-02 23:33:16,Red
364,HappyPaws Ergonomic Travel Pet Carrier,Pet Supplies,Accessories,HappyPaws,40.61,18.86,2025-02-04 23:33:16,Navy
365,HappyPaws Fun Treat Dispensing Ball,Pet Supplies,Toys,HappyPaws,16.92,8.86,2025-02-18 23:33:16,Blue
366,TrendSet Luxury Wool Coat,Clothing,Women,TrendSet,148.17,80.57,2024-10-31 23:33:16,Black
367,UrbanWear Elite Running Sneakers,Clothing,Shoes,UrbanWear,111.09,57.22,2025-06-21 23:33:16,Blue
368,ActiveWear Classic Lightweight Jacket,Clothing,Men,ActiveWear,171.67,90.06,2024-10-20 23:33:16,Charcoal
369,FashionLine Colorful Play Shorts,Clothing,Kids,FashionLine,30.54,14.96,2025-02-15 23:33:16,Red
370,ClassicFit Signature Wool Coat,Clothing,Women,ClassicFit,246.42,111.22,2025-01-04 23:33:16,Burgundy
371,SmartTech Pro Smart Thermostat,Home & Garden,Tools,SmartTech,276.52,171.02,2025-06-28 23:33:16,Black
372,TrendSet Nourishing Curl Defining Cream,Health & Beauty,Haircare,TrendSet,27.98,12.43,2025-05-05 23:33:16,
373,HomeEssentials Luxury All-Season Comforter,Home & Garden,Bedding,HomeEssentials,157.83,64.89,2024-09-17 23:33:16,Sage
374,TechPro Professional Ultrabook,Electronics,Laptops,TechPro,1005.41,711.05,2024-10-05 23:33:16,Space Gray
375,FreshHarvest Organic Organic Nut Butter,Food & Beverages,Organic,FreshHarvest,18.28,11.54,2024-08-04 23:33:16,
376,FashionLine Modern Performance Polo,Clothing,Men,FashionLine,58.29,23.97,2025-01-07 23:33:16,Charcoal
377,GardenPro Elegant Decorative Mirror,Home & Garden,Decor,GardenPro,93.55,32.86,2025-01-28 23:33:16,Wood Frame
378,ElectroMax Pro USB-C Hub,Electronics,Accessories,ElectroMax,28.66,15.15,2024-08-23 23:33:16,Silver
379,FashionLine Signature Performance Polo,Clothing,Men,FashionLine,35.91,19.53,2025-02-12 23:33:16,Navy Blue
380,UrbanWear Premium All-Weather Running Jacket,Sports,Athletic Wear,UrbanWear,113.48,55.28,2024-12-25 23:33:16,Yellow
381,PureLiving Modern Storage Ottoman,Home & Garden,Furniture,PureLiving,202.72,123.06,2024-07-11 23:33:16,Cream
382,GlowLabs Premium Nourishing Shampoo,Health & Beauty,Haircare,GlowLabs,21.76,8.18,2024-11-09 23:33:16,
383,UrbanWear Essential Casual Button-Up,Clothing,Men,UrbanWear,59.32,35.04,2025-07-10 23:33:16,Blue
384,FashionLine Modern Performance Polo,Clothing,Men,FashionLine,58.29,23.97,2025-08-26 23:33:16,Black
385,SportsPro Pro Resistance Band Kit,Sports,Fitness,SportsPro,29.98,17.46,2024-12-01 23:33:16,Blue
386,ComfortLiving Cozy Organic Sheet Set,Home & Garden,Bedding,ComfortLiving,157.69,66.14,2025-03-27 23:33:16,Ivory
387,ClassicFit Essential Leather Wallet,Clothing,Accessories,ClassicFit,96.09,38.51,2024-10-19 23:33:16,Navy
388,FunKids Interactive Language Learning Game,Toys,Educational,FunKids,16.67,8.61,2024-11-14 23:33:16,Blue
389,HappyPaws Fun Interactive Puzzle Toy,Pet Supplies,Toys,HappyPaws,17.29,7.95,2024-06-13 23:33:16,Red
390,SportsPro Premium Inflatable Paddleboard,Sports,Outdoor,SportsPro,433.82,222.58,2025-01-09 23:33:16,Orange
391,StyleCo Comfortable Rain Jacket,Clothing,Kids,StyleCo,86.0,52.89,2025-02-03 23:33:16,Green
392,TailTreats Fun Feather Wand Toy,Pet Supplies,Toys,TailTreats,7.73,3.25,2024-06-27 23:33:16,Blue
393,FurryFriends Interactive Feather Wand Toy,Pet Supplies,Toys,FurryFriends,6.02,3.25,2025-04-29 23:33:16,Blue
394,ActiveLife Advanced Canvas Slip-Ons,Clothing,Shoes,ActiveLife,76.99,37.71,2025-06-16 23:33:16,Red
395,GardenPro Vintage Decorative Mirror,Home & Garden,Decor,GardenPro,75.66,35.76,2024-08-17 23:33:16,Gold
396,PowerFit Weatherproof Camping Tent,Sports,Outdoor,PowerFit,183.38,112.76,2025-01-04 23:33:16,Brown
397,FashionLine Designer Wrap Dress,Clothing,Women,FashionLine,79.22,40.6,2025-01-04 23:33:16,Black
398,FitGear Elite Adjustable Dumbbell Set,Sports,Fitness,FitGear,245.94,126.45,2025-03-21 23:33:16,Red
399,DigitalEdge Studio Soundbar,Electronics,Audio,DigitalEdge,137.05,78.55,2024-12-10 23:33:16,White
400,HomeEssentials Comfortable Sectional Sofa,Home & Garden,Furniture,HomeEssentials,1390.66,836.26,2025-05-05 23:33:16,Brown
401,CozyHome Elite Programmable Coffee Maker,Home & Garden,Kitchen,CozyHome,217.78,140.4,2024-07-13 23:33:16,Black
402,SportsPro Advanced Adjustable Dumbbell Set,Sports,Fitness,SportsPro,159.78,84.31,2025-02-14 23:33:16,Black
403,PowerFit Weatherproof Compact Cooler,Sports,Outdoor,PowerFit,42.46,20.27,2024-08-25 23:33:16,Red
404,KidJoy Championship Card Battle Set,Toys,Board Games,KidJoy,24.51,10.02,2025-07-18 23:33:16,Gold
405,FitGear Durable Hiking Backpack,Sports,Outdoor,FitGear,166.72,96.2,2025-01-31 23:33:16,Green
406,AthleticEdge Pro Running Sneakers,Clothing,Shoes,AthleticEdge,136.58,76.08,2025-01-03 23:33:16,Blue
407,ElectroMax Elite Flagship Smartphone,Electronics,Phones,ElectroMax,939.78,696.41,2024-11-11 23:33:16,Silver
408,SmartTech Smart USB-C Hub,Electronics,Accessories,SmartTech,45.05,27.47,2025-03-05 23:33:16,White
409,ActiveLife Advanced Compression Leggings,Sports,Athletic Wear,ActiveLife,66.11,33.28,2025-09-08 23:33:16,Black
410,HomeEssentials Artistic Decorative Mirror,Home & Garden,Decor,HomeEssentials,270.86,127.42,2025-04-10 23:33:16,Wood Frame
411,SportsPro Premium Composite Basketball,Sports,Team Sports,SportsPro,41.48,26.27,2024-12-27 23:33:16,Blue
412,TailTreats Premium Adjustable Harness,Pet Supplies,Accessories,TailTreats,22.93,13.41,2024-11-03 23:33:16,Pink
413,PureLiving Luxury Cooling Mattress Topper,Home & Garden,Bedding,PureLiving,87.7,44.59,2024-12-29 23:33:16,Gray
414,KidJoy Super Robot Warrior,Toys,Action Figures,KidJoy,33.76,15.93,2024-12-20 23:33:16,Silver
415,PetNest Durable Durable Chew Toy,Pet Supplies,Toys,PetNest,9.49,4.14,2025-03-05 23:33:16,Blue
416,RadiantCo Matte Matte Lipstick Set,Health & Beauty,Makeup,RadiantCo,31.06,8.44,2024-09-12 23:33:16,Coral
